age,income,credit_score,debt_to_income,employment_years,loan_amount,default
31,26862.954983428324,377,0.11604653297711054,35,89942.31831305032,0
28,33352.25151541654,632,0.9828999922964949,1,99097.01686250039,1
21,45894.83379528522,547,0.7063926639728831,31,50605.54649923451,1
43,27708.80362486366,636,0.08915138798391709,2,18328.188466324227,0
20,18720.435666414356,372,0.15201538881694898,37,5997.194188345481,0
73,23957.660135484704,825,0.32697116892811684,22,16792.956249666197,0
71,15659.200619937328,533,0.2603460656473381,0,74899.47023720808,0
74,8144.990749344655,487,0.9731283038766966,4,59837.267361689504,1
54,19516.255004262915,576,0.6133420794532818,36,75130.02283500023,0
55,28157.527678375118,718,0.07438995006145233,0,95443.33023916787,0
58,36785.750391302456,841,0.5254046176912482,17,70975.71191700498,0
21,17276.506788905168,722,0.8971397928773193,4,77977.43070799665,0
43,46100.7249935533,324,0.41618181980470625,17,43287.318963801285,0
56,20252.11636195352,727,0.6661305566796172,34,51620.91976441214,0
62,27981.050000939358,486,0.773192580662278,31,82505.43298039328,0
59,31983.092843870243,654,0.18502902485707684,25,64267.53306017961,0
61,22622.501337838512,433,0.8555007409983463,32,54014.41592108819,0
59,21050.748290138865,430,0.4488211603278853,23,22898.652097679867,0
28,47981.12511007628,411,0.05668859733181686,26,60680.45683979857,0
28,9419.08452211327,717,0.8789033868468696,18,29820.647123781266,0
71,22498.56427657594,325,0.5643532106519598,17,59432.020583128426,0
55,8802.39201761097,829,0.19832175118566953,14,46925.08511707464,0
55,8966.392698974605,329,0.31745002305805226,26,11070.541379846074,0
79,21449.35479858968,586,0.5693729643867034,10,85857.40232105312,0
37,16933.574168531595,741,0.37417403576494657,23,58550.292477964,0
43,62284.81978047369,738,0.23338204637711857,2,90391.84193880956,0
55,19405.45355753085,463,0.4793103928150453,38,92772.54631704351,0
29,38854.28826354393,634,0.1850457277018831,6,52240.35848146949,0
72,22602.5692214355,713,0.24537917384239327,11,68127.04905918447,0
46,12078.854162079522,642,0.8267340497478771,32,89643.01242174345,0
31,9124.187695774546,582,0.22854122072782723,21,68335.33397404061,0
67,11138.072026313199,663,0.695367451200712,34,25149.6745721987,0
76,25950.911422359317,553,0.2504698132069927,13,26589.41077855716,0
42,48950.2858459465,746,0.21239836681217839,25,42469.49269313192,0
72,13948.996250889733,697,0.25115555603981354,18,4729.864822077249,0
68,33487.39528911124,470,0.46829796729066386,20,37727.17983591152,0
59,20113.354523982383,502,0.1462796745206888,30,15212.387271333277,0
59,12933.486531194874,785,0.10661253859556374,4,82887.02869389654,0
56,26299.506819224476,579,0.7567406575295275,34,78439.78732606165,0
43,48811.33142402829,703,0.02330167122277016,16,18337.001757517384,0
27,21210.837049285357,755,0.3854841807630268,31,29182.484642018637,0
31,33348.65598446049,307,0.3960344145352248,3,57424.81607166528,0
22,25702.014574321503,681,0.8930413433249044,9,25688.402750779926,0
74,25724.11026922282,317,0.77449110109525,29,6498.948683424398,0
39,14741.890557225906,801,0.510676730727234,36,76768.58334508026,0
28,28152.952175079674,421,0.4798129869354979,8,10021.273776857004,0
46,10605.430038652705,793,0.5656012996559333,25,68099.44376850415,0
24,26388.189878418263,425,0.357827825526843,21,15835.52888400693,0
69,43750.810869044035,696,0.7007771887625509,20,1760.0568323920825,0
35,54283.04965964698,788,0.6860711712694103,22,56687.34501315271,0
48,13080.334821674915,731,0.5746546549402163,11,29182.751482332493,1
60,27470.471645914757,487,0.057692684744887535,30,13877.275141489716,0
37,15480.821744187573,453,0.1268376566302275,16,68812.34590078412,1
74,23629.684608952215,423,0.03927627621125862,39,64769.63620435682,0
52,57588.629202440105,608,0.7185157335689182,20,41726.82485012685,1
24,34162.22292875074,421,0.4775996801328235,32,9771.065468540457,0
78,15895.206236780648,370,0.9549811694970473,14,47118.65238838243,0
47,15453.493428757278,403,0.9523283675559442,31,11312.487328922374,0
21,22214.092268410874,670,0.7981708184602742,34,99439.49453751023,0
68,22982.685048844236,460,0.4430489159425893,14,24236.7967657872,0
47,23539.82904355604,687,0.31635039944358245,28,1307.2594029660972,0
47,10460.87380037877,711,0.20097421801244886,10,22782.843824380412,0
47,59847.289823951294,353,0.23249492000316319,28,62344.45588866977,0
70,62877.458895863456,751,0.9903184570247033,21,97668.26099308602,0
35,27991.766345734886,432,0.530348771956296,25,53017.15313355228,0
60,14255.945028048112,445,0.012253482960895679,17,45061.999645330216,0
63,16099.010047533742,430,0.04429320337870124,24,99233.2935779555,0
27,13753.337491039065,653,0.4587662161226951,20,17332.029528664487,0
31,13146.631229443572,813,0.4434817863476028,23,20579.719385742555,1
53,16042.100421290408,364,0.40555872506898205,27,38689.079170422745,0
40,27205.041733201146,734,0.8236034188483056,2,75002.72132564295,1
29,23487.67671087841,334,0.7031553532975799,12,30948.99941417056,0
29,47198.04568785877,627,0.10741714885551079,37,47521.84628609077,0
51,10284.433073374623,727,0.36267889612024384,5,93995.37282628562,0
43,14179.810121012324,633,0.5966799354577991,10,87406.281233814,0
23,8102.614668721667,597,0.38248887910362617,22,94755.41581247993,0
54,23678.99358139173,412,0.20830533115426808,8,17514.720938192644,0
68,49036.518464492794,393,0.6280529576166575,16,48732.039650923514,0
70,17392.189872899773,818,0.6022491698084326,8,71597.54613646583,0
32,43595.67756301766,696,0.9746094408286368,18,73556.6510683638,0
59,31159.764240670283,833,0.5610703209655656,34,55458.37695781525,0
56,33975.3166917145,356,0.8742975862461198,31,82254.95693860853,0
36,29523.74918193358,472,0.9491961963639063,27,5229.066094463154,0
57,54263.60790790994,301,0.43478397476766284,27,20494.078962648222,1
64,19928.335017967478,755,0.05289370251956904,14,33466.98756217223,0
40,31051.4242692458,768,0.14349439763520966,18,73161.6059095462,0
53,55422.50654341936,417,0.5039701975286494,32,90271.43640067751,0
30,13204.95153044057,795,0.8929580036382149,22,53357.226169734684,0
48,19779.92772418591,631,0.6541320694824414,27,71108.75309016764,0
78,29360.00549933631,811,0.20148171662775138,3,59846.57840694302,0
54,14337.681664870794,462,0.701044349731796,30,92524.77405323286,1
43,14039.69041314511,550,0.8942193248033983,34,90108.93242998044,0
60,60778.10848953157,836,0.03022555951180117,4,80982.74214723505,0
65,14676.132404117763,628,0.24281212220685666,32,28678.635454606745,1
69,18339.04835601613,417,0.1531808246007953,31,37938.762986612746,0
35,24537.55666349414,668,0.7841030011464557,14,42226.84954166947,0
77,27292.11604400568,414,0.8914774090720953,36,1429.7108677162703,0
64,16770.60452980139,494,0.5545574765511835,33,23878.79567071121,0
74,19851.759961627842,437,0.8482018678397498,39,71667.06580138025,0
50,13347.573943533524,595,0.6569371629343872,8,54894.66112980745,0
57,16699.33035790243,374,0.6566995415565662,34,95817.03171004287,0
49,31184.219303922626,314,0.5797081685461087,23,3886.4984387269833,0
21,34656.007520202904,671,0.05001870083667148,17,38450.68190821038,0
58,36646.84853088883,455,0.9369781052107985,16,71020.1132479352,0
36,21973.07485984721,334,0.3557714268385471,0,14236.349221237457,0
24,19963.064747503027,818,0.8025777051649978,10,50462.59554644547,0
64,11454.342745418426,481,0.8099845704732372,32,2569.346511051899,0
52,18435.880093346485,469,0.9657612344665172,5,18835.192417955637,0
43,24021.807410833735,796,0.32669963910257693,28,93880.72318250641,0
61,37951.01381575758,593,0.9973994006167646,19,60333.896710454355,0
40,8378.428980863564,356,0.30057448109186424,17,76163.81068829498,0
51,18612.36026127433,663,0.4513701649045748,13,11115.92829902888,0
68,7094.595135945599,636,0.7062500328671306,19,24224.49602812423,0
73,9878.782696445787,301,0.15498862796816748,17,20000.002142145717,0
24,42562.624183101085,722,0.2663731844634748,26,28201.108695660405,0
28,11488.850140483337,773,0.7281135073641878,17,26573.144577323743,0
68,23249.451308691667,445,0.9743841547967507,16,56789.448052468026,0
25,36793.95470943144,625,0.7327987789501219,24,70863.16071108832,0
30,17430.432016302973,529,0.8622987785159838,4,55295.361489690105,0
49,11943.539509955224,568,0.03748675242208499,5,30605.996298291207,0
58,23378.617089979576,821,0.577025909420771,39,69786.82649832482,0
51,48046.115752270875,564,0.9140918660793929,35,55635.66195752814,0
35,36184.2323785026,517,0.6823970414648326,32,64215.36086782878,0
32,19454.08690980307,523,0.6764622913564607,14,21945.95398453164,0
72,16672.174066538097,660,0.203040205035384,38,96003.8317987865,0
60,39269.43480896418,590,0.8611411665777489,15,33446.6133322561,0
41,10607.132418487565,453,0.8650453541185853,37,37599.597140854305,0
64,35188.96849738428,664,0.6140070379965981,38,54510.16107063692,0
38,16894.486453930946,405,0.42661820600273137,23,5919.5010524070485,0
35,10471.568916587195,584,0.8242734646665772,20,19925.567154127428,0
31,9106.528538678558,825,0.46499568287687676,37,81456.66444973895,0
75,49888.91140190322,479,0.8226146366911571,12,79593.60190584815,0
70,19919.07361212275,338,0.4849157471599743,28,15040.317796997613,0
36,14085.235317517077,576,0.5797939486402113,33,59379.09536368216,0
30,21550.367819421812,811,0.7480220353927209,4,7559.768388605319,0
74,16545.441198550147,305,0.2649935859246434,2,8387.566553735975,0
33,16828.49438671983,482,0.24684522763789696,20,80160.6639844486,1
19,17186.346829092672,687,0.6678412859851909,8,47582.50654532042,0
74,22118.0810031157,772,0.9539132794088786,2,92727.37086741853,0
51,32167.41539415041,765,0.44603396524071315,29,48334.09989346175,0
66,10255.183621241227,388,0.8982023388855779,2,80889.03757735649,0
43,43270.337208236895,833,0.5181871071770481,38,64237.7529338574,0
71,13732.273274036088,611,0.97393122673762,33,43629.34852956772,0
76,25036.576686747518,601,0.7920474654495844,16,55932.22881682453,0
39,21395.294332224523,419,0.8595575334077067,13,93488.65082068661,0
37,14713.814147677525,758,0.6796040275276786,10,8509.737278840932,0
46,38857.57087270525,389,0.8684925756669323,0,53417.62388457672,0
35,14807.933907669421,415,0.5927982783333989,0,6132.754356255819,0
46,44774.855565407575,699,0.5673367655481328,14,55988.596981607494,0
59,30761.27381901405,799,0.8737114711523654,1,61086.09769576808,0
61,15142.156486109525,409,0.015066170782723542,11,80942.09493731312,0
44,12097.798429149092,499,0.4787789030540466,1,80019.92062549021,0
52,37518.79391403636,524,0.8700739141970102,22,1999.2306063192052,1
46,12449.7313070855,519,0.19614952770232064,33,8047.857806405077,0
23,20608.023889153912,372,0.9580093214805603,16,68769.20008983767,0
69,31207.148222704793,734,0.7406017489584513,13,19103.87368559266,1
54,27772.06255259762,414,0.7624224831028694,10,53285.082312399114,0
76,19902.075652469553,324,0.6654761808140828,19,23940.097465736366,1
42,15293.36441991126,476,0.4474744082629776,6,83624.65300890192,0
38,31604.306592264256,578,0.4609564237998338,0,68409.67102078674,0
75,8600.051531899388,592,0.8391081204074896,14,44118.30134095929,0
48,25078.724366034538,519,0.1391393434292627,37,23239.56149821787,0
76,11517.934130797028,302,0.5220674511643983,33,66277.15432984626,0
57,14205.486536590723,614,0.30994705867507044,8,35777.058330469255,0
67,26480.493082149762,706,0.9843164085848927,0,59321.9954738664,0
33,15141.333811170347,844,0.0036929871012066906,8,67142.24721114078,0
77,39287.00689770401,452,0.0636743402432648,1,14629.042035365299,0
31,31357.816761504633,362,0.9673878667599085,21,5876.718935025248,0
23,15541.132529358152,388,0.543791746685792,24,49838.65232987601,0
28,19680.190518602212,402,0.13853511401569685,13,16671.66866166884,0
44,12685.190379098087,802,0.4486402908274818,34,9877.341280205372,0
55,27902.986995165167,458,0.3226575429188878,15,9815.779227249439,0
22,48245.862260957045,658,0.9112081489038877,18,70507.93832413729,0
32,12117.885163398938,789,0.6875793126323068,30,90621.41243839779,0
55,24202.334639413733,491,0.13051885746507552,1,93252.11596611064,0
79,25892.89557377804,543,0.5364456180285438,31,93655.38698997415,0
70,11789.69477929279,376,0.13446017235515506,35,67428.5441934502,0
33,13303.719853870412,390,0.6652306365047368,10,92660.72427202552,0
35,8918.063007552286,687,0.7272272850684108,7,14052.764830213062,0
70,29156.27520147808,586,0.5621600717286163,4,60549.434553736784,0
50,18400.936596506606,735,0.9659558101159786,33,76239.79847826924,0
52,15324.163805006883,346,0.9443344509903397,31,94363.33539223247,1
79,61830.954884441526,606,0.20591561991494467,5,33507.79610226897,0
72,8946.265300144507,413,0.00032938550579053594,7,58892.716857286054,0
69,41877.83109062472,357,0.6627488177467113,33,40951.98137386726,0
41,7502.315370684831,343,0.4756415572962799,3,54288.6136905458,0
52,16977.198773646876,653,0.334658524223597,35,50853.127478366594,0
24,9421.29920687255,530,0.9168897562438991,24,85119.25131527992,0
31,14617.73092992849,311,0.9785077669834835,25,82582.61717445673,0
67,16807.06089771624,693,0.9305772691468253,32,40096.298912835744,0
47,15446.365866794393,845,0.500195258050751,8,28819.947137155534,0
41,24960.104379437736,713,0.7033566627405918,7,85237.09486226334,0
32,34161.58635223498,801,0.17157361255489334,16,95511.14615537482,0
30,20814.913553575934,529,0.9508565916598374,14,2843.14376697406,0
36,25892.1242171753,655,0.28367668851931227,12,50599.4173700999,0
46,48073.81902692586,723,0.19273934187728903,2,77380.20553065439,0
39,15537.393714838685,799,0.060158566290676396,11,98611.15036987158,0
19,34611.33930747783,577,0.5503713200367569,28,53521.58901091418,0
56,77869.85289014674,779,0.9484637905039759,0,72181.82615990605,0
30,54560.741893775106,319,0.1355882507011794,31,93401.55739083582,0
53,49744.85392235004,514,0.12083030227828206,36,38146.82967560614,0
55,31699.525274252523,793,0.27259763222623157,19,88597.2363862542,0
35,39166.61577593146,417,0.665393892983078,7,27349.094193682235,0
68,17293.35159472795,735,0.5478135063785179,36,72820.35090430446,0
32,21148.32689057361,749,0.09620696028024611,30,95635.17940026181,0
52,19954.267793080133,697,0.44230024148031266,30,65182.112697956196,0
69,15808.905216317893,562,0.0669322863831544,24,38244.50534022999,0
34,23701.41045608904,635,0.8519034785911834,39,8716.144628739083,0
65,16943.873471427887,821,0.10711177922842285,7,20866.403342238973,0
30,22722.670050992416,432,0.47129831178308756,29,73196.26272862684,0
39,11043.828737517957,503,0.510463581618413,29,98977.98614920244,0
76,16869.794069244304,803,0.5301262722627971,26,85125.26758692859,1
71,42523.70343579855,835,0.6091549145884159,34,79356.57087633875,0
69,24281.679757027123,515,0.7015824208841358,12,2854.2517099475726,0
57,42931.13357740625,533,0.004358006633203626,20,73635.44558213792,0
38,16272.14474551307,653,0.030914367390173392,8,82928.60502044612,0
43,19454.82401348546,701,0.6115513959505868,23,33174.67521426719,0
63,24525.41010974119,784,0.18214204363962405,32,99970.64247263741,0
21,19983.37286353823,689,0.831845114102642,0,4550.392673450383,0
24,10969.368811459772,472,0.6275116489447843,7,39716.9117108804,0
27,29243.934960226175,806,0.9804007286875784,2,22050.581536943566,0
32,13456.335287483227,443,0.7280042903923111,13,97281.49630804436,0
43,21911.977890089885,546,0.09071441239125932,13,67535.47745799378,0
33,7591.30754976503,739,0.1709759425423144,32,42255.50345487144,0
57,15925.933685878943,840,0.046548897257781996,3,97288.00207461411,0
51,20679.09084585951,619,0.7411758656168012,37,7088.5557057536835,0
78,29163.02203535454,684,0.12682328497574546,24,22728.49696177514,0
34,11876.116944073403,533,0.663767493511971,12,42833.51506667223,0
55,14106.727919936571,664,0.5553977442655624,38,13304.142645402704,1
33,53217.6844392388,837,0.6332976406184917,24,99697.29991715777,0
51,58842.009272349635,797,0.5086698980929099,37,57767.57641871265,0
76,28491.267526837928,718,0.013028710900172324,8,17052.028812900513,0
